popsize, maxsubsize, migration, mutation, rec1, rec2, numinds, numindssub, maxrepro, overdom, numgens, parthreduction, parthpenalty, plotnumber
50000 5000 500000 100000000 0.5 0.5 1 1 300 0 1000 0.01 0.006666666666666667 138
50000 5000 500000 100000000 0.5 0.5 1 1 300 0 1000 0.01 0.03 139
50000 5000 500000 100000000 0.5 0.5 1 1 300 0 1000 0.01 0.04 140
50000 5000 500000 100000000 0.5 0.5 1 2 300 0 1000 0.01 0 141
50000 5000 500000 100000000 0.5 0.5 1 2 300 0 1000 0.01 0.0033333333333333335 142
50000 5000 500000 100000000 0.5 0.5 1 2 300 0 1000 0.01 0.006666666666666667 143
50000 5000 500000 100000000 0.5 0.5 1 2 300 0 1000 0.01 0.03 144
50000 5000 500000 100000000 0.5 0.5 1 2 300 0 1000 0.01 0.04 145
50000 5000 500000 100000000 0.5 0.5 2 1 300 0 1000 0.01 0 146
50000 5000 500000 100000000 0.5 0.5 2 1 300 0 1000 0.01 0.0033333333333333335 147
50000 5000 500000 100000000 0.5 0.5 2 1 300 0 1000 0.01 0.006666666666666667 148
50000 5000 500000 100000000 0.5 0.5 2 1 300 0 1000 0.01 0.03 149
50000 5000 500000 100000000 0.5 0.5 2 1 300 0 1000 0.01 0.04 150
50000 5000 500000 100000000 0.5 0.5 2 2 300 0 1000 0.01 0 151
50000 5000 500000 100000000 0.5 0.5 2 2 300 0 1000 0.01 0.0033333333333333335 152
50000 5000 500000 100000000 0.5 0.5 2 2 300 0 1000 0.01 0.006666666666666667 153
50000 5000 500000 100000000 0.5 0.5 2 2 300 0 1000 0.01 0.03 154
50000 5000 500000 100000000 0.5 0.5 2 2 300 0 1000 0.01 0.04 155
50000 5000 500000 100000000 0.5 0.5 1 10 300 0 1000 0.01 0 156
50000 5000 500000 100000000 0.5 0.5 1 10 300 0 1000 0.01 0.0033333333333333335 157
50000 5000 500000 100000000 0.5 0.5 1 10 300 0 1000 0.01 0.006666666666666667 158
50000 5000 500000 100000000 0.5 0.5 1 10 300 0 1000 0.01 0.03 159
50000 5000 500000 100000000 0.5 0.5 1 10 300 0 1000 0.01 0.04 160
50000 5000 500000 100000000 0.5 0.5 10 1 300 0 1000 0.01 0 161
50000 5000 500000 100000000 0.5 0.5 10 1 300 0 1000 0.01 0.0033333333333333335 162
50000 5000 500000 100000000 0.5 0.5 10 1 300 0 1000 0.01 0.006666666666666667 163
50000 5000 500000 100000000 0.5 0.5 10 1 300 0 1000 0.01 0.03 164
50000 5000 500000 100000000 0.5 0.5 10 1 300 0 1000 0.01 0.04 165
50000 5000 500000 100000000 0.5 0.5 12 6 300 0 1000 0.01 0 166
50000 5000 500000 100000000 0.5 0.5 12 6 300 0 1000 0.01 0.0033333333333333335 167
50000 5000 500000 100000000 0.5 0.5 12 6 300 0 1000 0.01 0.006666666666666667 168
50000 5000 500000 100000000 0.5 0.5 12 6 300 0 1000 0.01 0.03 169
50000 5000 500000 100000000 0.5 0.5 12 6 300 0 1000 0.01 0.04 170
50000 5000 500000 100000000 0.5 0.5 24 12 300 0 1000 0.01 0 171
50000 5000 500000 100000000 0.5 0.5 24 12 300 0 1000 0.01 0.0033333333333333335 172
50000 5000 500000 100000000 0.5 0.5 24 12 300 0 1000 0.01 0.006666666666666667 173
50000 5000 500000 100000000 0.5 0.5 24 12 300 0 1000 0.01 0.03 174
50000 5000 500000 100000000 0.5 0.5 24 12 300 0 1000 0.01 0.04 175
50000 5000 500000 100000000 0.5 0.5 50 25 300 0 1000 0.01 0 176
50000 5000 500000 100000000 0.5 0.5 50 25 300 0 1000 0.01 0.0033333333333333335 177
50000 5000 500000 100000000 0.5 0.5 50 25 300 0 1000 0.01 0.006666666666666667 178
50000 5000 500000 100000000 0.5 0.5 50 25 300 0 1000 0.01 0.03 179
50000 5000 500000 100000000 0.5 0.5 50 25 300 0 1000 0.01 0.04 180
50000 1000 500000 10000 0.5 0.5 1 1 300 0 1000 0.01 0 181
50000 1000 500000 10000 0.5 0.5 1 1 300 0 1000 0.01 0.0033333333333333335 182
50000 1000 500000 10000 0.5 0.5 1 1 300 0 1000 0.01 0.006666666666666667 183
50000 1000 500000 10000 0.5 0.5 1 1 300 0 1000 0.01 0.03 184
50000 1000 500000 10000 0.5 0.5 1 1 300 0 1000 0.01 0.04 185
50000 1000 500000 10000 0.5 0.5 1 2 300 0 1000 0.01 0 186
50000 1000 500000 10000 0.5 0.5 1 2 300 0 1000 0.01 0.0033333333333333335 187
50000 1000 500000 10000 0.5 0.5 1 2 300 0 1000 0.01 0.006666666666666667 188
50000 1000 500000 10000 0.5 0.5 1 2 300 0 1000 0.01 0.03 189
50000 1000 500000 10000 0.5 0.5 1 2 300 0 1000 0.01 0.04 190
50000 1000 500000 10000 0.5 0.5 2 1 300 0 1000 0.01 0 191
50000 1000 500000 10000 0.5 0.5 2 1 300 0 1000 0.01 0.0033333333333333335 192
50000 1000 500000 10000 0.5 0.5 2 1 300 0 1000 0.01 0.006666666666666667 193
50000 1000 500000 10000 0.5 0.5 2 1 300 0 1000 0.01 0.03 194
50000 1000 500000 10000 0.5 0.5 2 1 300 0 1000 0.01 0.04 195
50000 1000 500000 10000 0.5 0.5 2 2 300 0 1000 0.01 0 196
50000 1000 500000 10000 0.5 0.5 2 2 300 0 1000 0.01 0.0033333333333333335 197
50000 1000 500000 10000 0.5 0.5 2 2 300 0 1000 0.01 0.006666666666666667 198
50000 1000 500000 10000 0.5 0.5 2 2 300 0 1000 0.01 0.03 199
50000 1000 500000 10000 0.5 0.5 2 2 300 0 1000 0.01 0.04 200
50000 1000 500000 10000 0.5 0.5 1 10 300 0 1000 0.01 0 201
50000 1000 500000 10000 0.5 0.5 1 10 300 0 1000 0.01 0.0033333333333333335 202
50000 1000 500000 10000 0.5 0.5 1 10 300 0 1000 0.01 0.006666666666666667 203
50000 1000 500000 10000 0.5 0.5 1 10 300 0 1000 0.01 0.03 204
50000 1000 500000 10000 0.5 0.5 1 10 300 0 1000 0.01 0.04 205
50000 1000 500000 10000 0.5 0.5 10 1 300 0 1000 0.01 0 206
50000 1000 500000 10000 0.5 0.5 10 1 300 0 1000 0.01 0.0033333333333333335 207
50000 1000 500000 10000 0.5 0.5 10 1 300 0 1000 0.01 0.006666666666666667 208
50000 1000 500000 10000 0.5 0.5 10 1 300 0 1000 0.01 0.03 209
50000 1000 500000 10000 0.5 0.5 10 1 300 0 1000 0.01 0.04 210
50000 1000 500000 10000 0.5 0.5 12 6 300 0 1000 0.01 0 211
50000 1000 500000 10000 0.5 0.5 12 6 300 0 1000 0.01 0.0033333333333333335 212
50000 1000 500000 10000 0.5 0.5 12 6 300 0 1000 0.01 0.006666666666666667 213
50000 1000 500000 10000 0.5 0.5 12 6 300 0 1000 0.01 0.03 214
50000 1000 500000 10000 0.5 0.5 12 6 300 0 1000 0.01 0.04 215
50000 1000 500000 10000 0.5 0.5 24 12 300 0 1000 0.01 0 216
50000 1000 500000 10000 0.5 0.5 24 12 300 0 1000 0.01 0.0033333333333333335 217
50000 1000 500000 10000 0.5 0.5 24 12 300 0 1000 0.01 0.006666666666666667 218
50000 1000 500000 10000 0.5 0.5 24 12 300 0 1000 0.01 0.03 219
50000 1000 500000 10000 0.5 0.5 24 12 300 0 1000 0.01 0.04 220
50000 1000 500000 10000 0.5 0.5 50 25 300 0 1000 0.01 0 221
50000 1000 500000 10000 0.5 0.5 50 25 300 0 1000 0.01 0.0033333333333333335 222
50000 1000 500000 10000 0.5 0.5 50 25 300 0 1000 0.01 0.006666666666666667 223
50000 1000 500000 10000 0.5 0.5 50 25 300 0 1000 0.01 0.03 224
50000 1000 500000 10000 0.5 0.5 50 25 300 0 1000 0.01 0.04 225
50000 1000 500000 100000 0.5 0.5 1 1 300 0 1000 0.01 0 226
50000 1000 500000 100000 0.5 0.5 1 1 300 0 1000 0.01 0.0033333333333333335 227
50000 1000 500000 100000 0.5 0.5 1 1 300 0 1000 0.01 0.006666666666666667 228
50000 1000 500000 100000 0.5 0.5 1 1 300 0 1000 0.01 0.03 229
50000 1000 500000 100000 0.5 0.5 1 1 300 0 1000 0.01 0.04 230
50000 1000 500000 100000 0.5 0.5 1 2 300 0 1000 0.01 0 231
50000 1000 500000 100000 0.5 0.5 1 2 300 0 1000 0.01 0.0033333333333333335 232
